Areal Surface Roughness S_q STD_Areal Rougheness
3.241505861229758523e+01 1.432140573436579793e-02
Areal Surface Roughness S_q STD_Areal Rougheness
2.659881525380801026e+00 1.029113315655873565e-02
Areal Surface Roughness S_q STD_Areal Rougheness
2.818667856479146749e+00 1.471513194222489251e-03
Areal Surface Roughness S_q STD_Areal Rougheness
1.587505846731082926e+01 3.075655357780094842e-02
Areal Surface Roughness S_q STD_Areal Rougheness
4.884080411879901362e+01 2.445526277640669779e-02
Areal Surface Roughness S_q STD_Areal Rougheness
1.165736203541861045e+02 3.255930377592050617e-02
Areal Surface Roughness S_q STD_Areal Rougheness
2.639137810559909667e+02 3.262980931713062999e-02
Areal Surface Roughness S_q STD_Areal Rougheness
3.545278969369558695e+02 4.300562932399102506e-02
Areal Surface Roughness S_q STD_Areal Rougheness
3.713940519298843697e+02 5.662783355872941932e-02
Areal Surface Roughness S_q STD_Areal Rougheness
4.174879884551722853e+02 5.814530109018246906e-02
Areal Surface Roughness S_q STD_Areal Rougheness
4.713581827117225203e+02 5.844359203482379916e-02
Areal Surface Roughness S_q STD_Areal Rougheness
6.021293930605366995e+02 6.004400373456805773e-02
Areal Surface Roughness S_q STD_Areal Rougheness
3.068629303865519660e+02 5.244124053073283970e-02
Areal Surface Roughness S_q STD_Areal Rougheness
5.863398324669923340e+02 4.157914478429676486e-02
Areal Surface Roughness S_q STD_Areal Rougheness
5.785650032399892098e+02 3.542757472767179422e-02
Areal Surface Roughness S_q STD_Areal Rougheness
6.421492861874860409e+02 3.545528524548967331e-02
Areal Surface Roughness S_q STD_Areal Rougheness
4.869308270979001918e+02 3.026847519296284664e-02
Areal Surface Roughness S_q STD_Areal Rougheness
6.474908964929001058e+02 2.923153067659934115e-02
Areal Surface Roughness S_q STD_Areal Rougheness
5.325560843621306049e+02 2.695477471933901970e-02
Areal Surface Roughness S_q STD_Areal Rougheness
8.169334486599237835e+02 2.844007946151522540e-02
Areal Surface Roughness S_q STD_Areal Rougheness
1.126522008461132373e+03 3.171851029986937076e-02
Areal Surface Roughness S_q STD_Areal Rougheness
1.300139559121849516e+03 3.736723227315472129e-02
Areal Surface Roughness S_q STD_Areal Rougheness
1.545643686332792413e+03 3.786496099385717323e-02
Areal Surface Roughness S_q STD_Areal Rougheness
1.531586511813647576e+03 3.995149477734392246e-02
